Section,Discharge,Depth,Surface_Width,Flow_Area,Velocity,Slope,Volume
2002,0.28316847,0.103631997,13.35938357,0.851921701,0.445007986,0.012486,25.55765104
2002,0.339802164,0.11,13.83609076,0.97715512,0.454151986,0.0119136,29.31465361
2002,0.396435858,0.12,14.31279794,1.102388539,0.463295985,0.0113412,33.07165618
2002,0.453069552,0.13,14.78950513,1.227621959,0.472439985,0.0107688,36.82865876
2002,0.509703246,0.14,15.26621231,1.352855378,0.481583984,0.0101964,40.58566133
2002,0.56633694,0.146303995,15.7429195,1.478088797,0.490727984,0.009624,44.3426639
2002,0.66072643,0.15,16.18250882,1.639740243,0.511725317,0.009428667,49.19220728
2002,0.75511592,0.16,16.62209814,1.801391689,0.532722649,0.009233333,54.04175066
2002,0.84950541,0.17,17.06168746,1.963043135,0.553719982,0.009038,58.89129404
2002,0.9438949,0.18,17.50127678,2.124694581,0.574717315,0.008842667,63.74083742
2002,1.03828439,0.19,17.94086609,2.286346027,0.595714647,0.008647333,68.59038081
2002,1.13267388,0.2,18.38045541,2.447997473,0.61671198,0.008452,73.43992419
2002,1.22706337,0.21,18.82004473,2.609648919,0.637709313,0.008256667,78.28946757
2002,1.32145286,0.22,19.25963405,2.771300365,0.658706645,0.008061333,83.13901095
2002,1.41584235,0.228599993,19.69922337,2.932951811,0.679703978,0.007866,87.98855433
2002,1.573158167,0.23,19.8655087,3.106990341,0.706119977,0.007878778,93.20971023
2002,1.730473983,0.24,20.03179403,3.281028871,0.732535976,0.007891556,98.43086612
2002,1.8877898,0.25,20.19807935,3.455067401,0.758951976,0.007904333,103.652022
2002,2.045105617,0.26,20.36436468,3.629105931,0.785367975,0.007917111,108.8731779
2002,2.202421433,0.27,20.53065001,3.803144461,0.811783974,0.007929889,114.0943338
2002,2.35973725,0.28,20.69693534,3.977182991,0.838199973,0.007942667,119.3154897
2002,2.517053067,0.29,20.86322066,4.151221521,0.864615973,0.007955444,124.5366456
2002,2.674368883,0.3,21.02950599,4.325260051,0.891031972,0.007968222,129.7578015
2002,2.8316847,0.30479999,21.19579132,4.499298581,0.917447971,0.007981,134.9789574
2002,3.097155141,0.31,21.58060131,4.726911249,0.94792797,0.008062125,141.8073375
2002,3.362625581,0.32,21.9654113,4.954523918,0.978407969,0.00814325,148.6357175
2002,3.628096022,0.33,22.35022128,5.182136586,1.008887968,0.008224375,155.4640976
2002,3.893566463,0.34,22.73503127,5.409749254,1.039367967,0.0083055,162.2924776
2002,4.159036903,0.35,23.11984126,5.637361923,1.069847966,0.008386625,169.1208577
2002,4.424507344,0.36,23.50465125,5.864974591,1.100327965,0.00846775,175.9492377
2002,4.689977784,0.37,23.88946123,6.092587259,1.130807964,0.008548875,182.7776178
2002,4.955448225,0.38,24.27427122,6.320199928,1.161287963,0.00863,189.6059978
2002,5.220918666,0.39,24.65908121,6.547812596,1.191767962,0.008711125,196.4343779
2002,5.486389106,0.4,25.0438912,6.775425264,1.222247961,0.00879225,203.2627579
2002,5.751859547,0.41,25.42870118,7.003037932,1.25272796,0.008873375,210.091138
2002,6.017329988,0.42,25.81351117,7.230650601,1.283207959,0.0089545,216.919518
2002,6.282800428,0.43,26.19832116,7.458263269,1.313687958,0.009035625,223.7478981
2002,6.548270869,0.44,26.58313115,7.685875937,1.344167957,0.00911675,230.5762781
2002,6.813741309,0.45,26.96794113,7.913488606,1.374647956,0.009197875,237.4046582
2002,7.07921175,0.454151985,27.35275112,8.141101274,1.405127955,0.009279,244.2330382
2002,7.433172337,0.46,27.75874471,8.447635151,1.421282355,0.00921195,253.4290545
2002,7.787132925,0.47,28.16473829,8.754169029,1.437436754,0.0091449,262.6250708
2002,8.141093513,0.48,28.57073188,9.060702906,1.453591154,0.00907785,271.8210871
2002,8.4950541,0.49,28.97672547,9.367236783,1.469745553,0.0090108,281.0171035
2002,8.849014688,0.5,29.38271906,9.673770661,1.485899953,0.00894375,290.2131198
2002,9.202975275,0.51,29.78871264,9.980304538,1.502054352,0.0088767,299.4091361
2002,9.556935863,0.52,30.19470623,10.28683842,1.518208752,0.00880965,308.6051524
2002,9.91089645,0.53,30.60069982,10.59337229,1.534363151,0.0087426,317.8011687
2002,10.26485704,0.54,31.0066934,10.89990617,1.550517551,0.00867555,326.997185
2002,10.61881763,0.55,31.41268699,11.20644005,1.56667195,0.0086085,336.1932014
2002,10.97277821,0.56,31.81868058,11.51297392,1.58282635,0.00854145,345.3892177
2002,11.3267388,0.57,32.22467416,11.8195078,1.598980749,0.0084744,354.585234
2002,11.68069939,0.58,32.63066775,12.12604168,1.615135149,0.00840735,363.7812503
2002,12.03465998,0.59,33.03666134,12.43257556,1.631289548,0.0083403,372.9772666
2002,12.38862056,0.6,33.44265493,12.73910943,1.647443948,0.00827325,382.1732829
2002,12.74258115,0.61,33.84864851,13.04564331,1.663598347,0.0082062,391.3692992
2002,13.09654174,0.62,34.2546421,13.35217719,1.679752747,0.00813915,400.5653156
2002,13.45050232,0.63,34.66063569,13.65871107,1.695907146,0.0080721,409.7613319
2002,13.80446291,0.64,35.06662927,13.96524494,1.712061546,0.00800505,418.9573482
2002,14.1584235,0.649223979,35.47262286,14.27177882,1.728215945,0.007938,428.1533645
2002,14.55171304,0.65,35.60512619,14.63915909,1.731179278,0.007848667,439.1747725
2002,14.94500258,0.66,35.73762952,15.00653935,1.734142611,0.007759333,450.1961805
2002,15.33829212,0.67,35.87013285,15.37391962,1.737105945,0.00767,461.2175884
2002,15.73158167,0.68,36.00263618,15.74129988,1.740069278,0.007580667,472.2389964
2002,16.12487121,0.69,36.13513951,16.10868015,1.743032611,0.007491333,483.2604044
2002,16.51816075,0.7,36.26764284,16.47606042,1.745995944,0.007402,494.2818124
2002,16.91145029,0.71,36.40014616,16.84344068,1.748959278,0.007312667,505.3032203
2002,17.30473983,0.72,36.53264949,17.21082095,1.751922611,0.007223333,516.3246283
2002,17.69802937,0.73,36.66515282,17.57820121,1.754885944,0.007134,527.3460363
2002,18.09131892,0.74,36.79765615,17.94558148,1.757849277,0.007044667,538.3674443
2002,18.48460846,0.75,36.93015948,18.31296174,1.76081261,0.006955333,549.3888523
2002,18.877898,0.76,37.06266281,18.68034201,1.763775944,0.006866,560.4102602
2002,19.27118754,0.77,37.19516614,19.04772228,1.766739277,0.006776667,571.4316682
2002,19.66447708,0.78,37.32766947,19.41510254,1.76970261,0.006687333,582.4530762
2002,20.05776663,0.79,37.4601728,19.78248281,1.772665943,0.006598,593.4744842
2002,20.45105617,0.8,37.59267613,20.14986307,1.775629277,0.006508667,604.4958921
2002,20.84434571,0.81,37.72517946,20.51724334,1.77859261,0.006419333,615.5173001
2002,21.23763525,0.82,37.85768279,20.88462361,1.781555943,0.00633,626.5387081
2002,21.63092479,0.83,37.99018611,21.25200387,1.784519276,0.006240667,637.5601161
2002,22.02421433,0.84,38.12268944,21.61938414,1.787482609,0.006151333,648.5815241
2002,22.41750388,0.85,38.25519277,21.9867644,1.790445943,0.006062,659.602932
2002,22.81079342,0.86,38.3876961,22.35414467,1.793409276,0.005972667,670.62434
2002,23.20408296,0.87,38.52019943,22.72152493,1.796372609,0.005883333,681.645748
2002,23.5973725,0.88,38.65270276,23.0889052,1.799335942,0.005794,692.667156
2002,23.99066204,0.89,38.78520609,23.45628547,1.802299276,0.005704667,703.6885639
2002,24.38395158,0.9,38.91770942,23.82366573,1.805262609,0.005615333,714.7099719
2002,24.77724112,0.91,39.05021275,24.191046,1.808225942,0.005526,725.7313799
2002,25.17053067,0.92,39.18271608,24.55842626,1.811189275,0.005436667,736.7527879
2002,25.56382021,0.93,39.31521941,24.92580653,1.814152608,0.005347333,747.7741959
2002,25.95710975,0.94,39.44772274,25.2931868,1.817115942,0.005258,758.7956038
2002,26.35039929,0.95,39.58022606,25.66056706,1.820079275,0.005168667,769.8170118
2002,26.74368883,0.96,39.71272939,26.02794733,1.823042608,0.005079333,780.8384198
2002,27.13697837,0.97,39.84523272,26.39532759,1.826005941,0.00499,791.8598278
2002,27.53026792,0.98,39.97773605,26.76270786,1.828969275,0.004900667,802.8812357
2002,27.92355746,0.99,40.11023938,27.13008812,1.831932608,0.004811333,813.9026437
2002,28.316847,0.996695968,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.01,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.02,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.03,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.04,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.05,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.06,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.07,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.08,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.09,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.1,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.11,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.12,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.13,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.14,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.15,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.16,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.17,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.18,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.19,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.2,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.21,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.22,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.23,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.24,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.25,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.26,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.27,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.28,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.29,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.3,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.31,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.32,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.33,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.34,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.35,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.36,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.37,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.38,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.39,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.4,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.41,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.42,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.43,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.44,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.45,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.46,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.47,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.48,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.49,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.5,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.51,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.52,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.53,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.54,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.55,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.56,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.57,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.58,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.59,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.6,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.61,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.62,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.63,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.64,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.65,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.66,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.67,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.68,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.69,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.7,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.71,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.72,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.73,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.74,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.75,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.76,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.77,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.78,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.79,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.8,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.81,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.82,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.83,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.84,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.85,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.86,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.87,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.88,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.89,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.9,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.91,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.92,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.93,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.94,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.95,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.96,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.97,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.98,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,1.99,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.01,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.02,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.03,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.04,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.05,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.06,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.07,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.08,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.09,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.1,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.11,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.12,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.13,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.14,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.15,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.16,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.17,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.18,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.19,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.2,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.21,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.22,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.23,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.24,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.25,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.26,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.27,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.28,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.29,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.3,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.31,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.32,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.33,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.34,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.35,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.36,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.37,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.38,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.39,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.4,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.41,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.42,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.43,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.44,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.45,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.46,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.47,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.48,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.49,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.5,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.51,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.52,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.53,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.54,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.55,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.56,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.57,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.58,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.59,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.6,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.61,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.62,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.63,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.64,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.65,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.66,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.67,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.68,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.69,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
2002,28.316847,2.7,40.24274271,27.49746839,1.834895941,0.004722,824.9240517
1972,0,0,0,0,0,0,0
1972,0.003539606,0.01,0.389381988,0.016258048,0.028193999,0.00033625,0.487741432
1972,0.007079212,0.02,0.778763975,0.032516096,0.056387998,0.0006725,0.975482864
1972,0.010618818,0.03,1.168145963,0.048774143,0.084581997,0.00100875,1.463224296
1972,0.014158424,0.04,1.55752795,0.065032191,0.112775997,0.001345,1.950965728
1972,0.017698029,0.05,1.946909938,0.081290239,0.140969996,0.00168125,2.43870716
1972,0.021237635,0.06,2.336291925,0.097548287,0.169163995,0.0020175,2.926448592
1972,0.024777241,0.07,2.725673913,0.113806334,0.197357994,0.00235375,3.414190024
1972,0.028316847,0.079247997,3.1150559,0.130064382,0.225551993,0.00269,3.901931456
1972,0.04247527,0.08,4.090034869,0.181625619,0.247268992,0.00287025,5.448768569
1972,0.056633694,0.09,5.065013838,0.233186856,0.268985992,0.0030505,6.995605682
1972,0.070792118,0.1,6.039992806,0.284748093,0.290702991,0.00323075,8.542442795
1972,0.084950541,0.11,7.014971775,0.336309331,0.31241999,0.003411,10.08927991
1972,0.099108965,0.12,7.989950744,0.387870568,0.334136989,0.00359125,11.63611702
1972,0.113267388,0.13,8.964929713,0.439431805,0.355853989,0.0037715,13.18295413
1972,0.127425811,0.14,9.939908681,0.490993042,0.377570988,0.00395175,14.72979125
1972,0.141584235,0.146303995,10.91488765,0.542554279,0.399287987,0.004132,16.27662836
1972,0.169901082,0.15,11.39037563,0.632670315,0.412089587,0.0041604,18.98010944
1972,0.198217929,0.16,11.86586362,0.722786351,0.424891186,0.0041888,21.68359052
1972,0.226534776,0.17,12.3413516,0.812902387,0.437692786,0.0042172,24.3870716
1972,0.254851623,0.18,12.81683959,0.903018423,0.450494385,0.0042456,27.09055268
1972,0.28316847,0.182879994,13.29232757,0.993134459,0.463295985,0.004274,29.79403376
1972,0.330363215,0.19,13.69618756,1.112205304,0.476503985,0.004296167,33.36615911
1972,0.37755796,0.2,14.10004755,1.231276149,0.489711984,0.004318333,36.93828445
1972,0.424752705,0.21,14.50390754,1.350346994,0.502919984,0.0043405,40.5104098
1972,0.47194745,0.22,14.90776752,1.469417838,0.516127984,0.004362667,44.08253514
1972,0.519142195,0.23,15.31162751,1.588488683,0.529335983,0.004384833,47.65466048
1972,0.56633694,0.231647993,15.7154875,1.707559528,0.542543983,0.004407,51.22678583
1972,0.66072643,0.24,16.6813648,1.888101277,0.553381316,0.004494222,56.6430383
1972,0.75511592,0.25,17.6472421,2.068643026,0.564218649,0.004581444,62.05929078
1972,0.84950541,0.26,18.61311941,2.249184775,0.575055982,0.004668667,67.47554325
1972,0.9438949,0.27,19.57899671,2.429726524,0.585893315,0.004755889,72.89179572
1972,1.03828439,0.28,20.54487401,2.610268274,0.596730648,0.004843111,78.3080482
1972,1.13267388,0.29,21.51075131,2.790810023,0.607567981,0.004930333,83.72430067
1972,1.22706337,0.3,22.47662862,2.971351772,0.618405314,0.005017556,89.14055314
1972,1.32145286,0.31,23.44250592,3.151893521,0.629242647,0.005104778,94.55680562
1972,1.41584235,0.31394399,24.40838322,3.33243527,0.64007998,0.005192,99.97305809
1972,1.573158167,0.32,24.65662588,3.549828594,0.662770646,0.005234667,106.4948578
1972,1.730473983,0.33,24.90486854,3.767221918,0.685461312,0.005277333,113.0166575
1972,1.8877898,0.34,25.1531112,3.984615242,0.708151978,0.00532,119.5384573
1972,2.045105617,0.35,25.40135386,4.202008566,0.730842644,0.005362667,126.060257
1972,2.202421433,0.36,25.64959651,4.41940189,0.753533309,0.005405333,132.5820567
1972,2.35973725,0.37,25.89783917,4.636795214,0.776223975,0.005448,139.1038564
1972,2.517053067,0.38,26.14608183,4.854188538,0.798914641,0.005490667,145.6256562
1972,2.674368883,0.39,26.39432449,5.071581862,0.821605307,0.005533333,152.1474559
1972,2.8316847,0.390143988,26.64256715,5.288975186,0.844295973,0.005576,158.6692556
1972,3.11485317,0.4,26.77566315,5.564154257,0.869289572,0.005620267,166.9246277
1972,3.39802164,0.41,26.90875914,5.839333327,0.894283171,0.005664533,175.1799998
1972,3.68119011,0.42,27.04185514,6.114512398,0.919276771,0.0057088,183.435372
1972,3.96435858,0.43,27.17495113,6.389691469,0.94427037,0.005753067,191.6907441
1972,4.24752705,0.44,27.30804713,6.66487054,0.969263969,0.005797333,199.9461162
1972,4.53069552,0.45,27.44114312,6.94004961,0.994257568,0.0058416,208.2014883
1972,4.81386399,0.46,27.57423912,7.215228681,1.019251167,0.005885867,216.4568604
1972,5.09703246,0.47,27.70733511,7.490407752,1.044244767,0.005930133,224.7122326
1972,5.38020093,0.48,27.84043111,7.765586823,1.069238366,0.0059744,232.9676047
1972,5.6633694,0.49,27.9735271,8.040765893,1.094231965,0.006018667,241.2229768
1972,5.94653787,0.5,28.1066231,8.315944964,1.119225564,0.006062933,249.4783489
1972,6.22970634,0.51,28.23971909,8.591124035,1.144219163,0.0061072,257.733721
1972,6.51287481,0.52,28.37281509,8.866303106,1.169212763,0.006151467,265.9890932
1972,6.79604328,0.53,28.50591108,9.141482176,1.194206362,0.006195733,274.2444653
1972,7.07921175,0.539495983,28.63900708,9.416661247,1.219199961,0.00624,282.4998374
1972,7.400994102,0.54,28.86358925,9.700691452,1.231530506,0.006200955,291.0207436
1972,7.722776455,0.55,29.08817143,9.984721657,1.243861051,0.006161909,299.5416497
1972,8.044558807,0.56,29.3127536,10.26875186,1.256191596,0.006122864,308.0625559
1972,8.366341159,0.57,29.53733578,10.55278207,1.268522141,0.006083818,316.583462
1972,8.688123511,0.58,29.76191795,10.83681227,1.280852686,0.006044773,325.1043682
